Case ID,Activity,Complete Timestamp,role
378,Classify,2024-01-03 06:30:51,Agent L1
378,Analyze,2024-01-03 13:18:05,Agent L2
378,Resolve,2024-01-03 23:10:54,Agent L2
378,Wait,2024-01-04 09:59:46,Queue
378,Resolve,2024-01-04 15:15:31,Agent L2
378,Close,2024-01-04 15:20:25,Agent L1
379,Register,2024-01-01 17:53:00,Agent L1
379,Classify,2024-01-01 18:14:04,Agent L1
379,Analyze,2024-01-01 21:34:26,Agent L2
379,Escalate,2024-01-01 23:10:43,Supervisor
379,Analyze,2024-01-02 04:03:50,Agent L2
379,Resolve,2024-01-02 08:38:47,Agent L2
379,Close,2024-01-02 08:43:49,Agent L1
380,Register,2024-01-03 09:19:00,Agent L1
380,Classify,2024-01-03 09:35:43,Agent L1
380,Resolve,2024-01-03 18:19:04,Agent L2
380,Resolve,2024-01-04 07:08:53,Agent L2
380,Close,2024-01-04 07:21:23,Agent L1
381,Register,2024-01-02 02:47:00,Agent L1
381,Classify,2024-01-02 03:03:33,Agent L1
381,Analyze,2024-01-02 06:13:27,Agent L2
381,Resolve,2024-01-02 11:10:26,Agent L2
381,Close,2024-01-02 11:15:31,Agent L1
382,Register,2024-01-01 14:27:00,Agent L1
382,Classify,2024-01-01 14:39:06,Agent L1
382,Analyze,2024-01-01 19:52:25,Agent L2
382,Analyze,2024-01-02 02:50:15,Agent L2
382,Resolve,2024-01-02 11:17:20,Agent L2
382,Close,2024-01-02 11:22:54,Agent L1
383,Register,2024-01-03 08:43:00,Agent L1
383,Classify,2024-01-03 09:07:03,Agent L1
383,Analyze,2024-01-03 15:24:31,Agent L2
383,Resolve,2024-01-03 22:32:56,Agent L2
383,Analyze,2024-01-04 04:58:08,Agent L2
383,Analyze,2024-01-04 08:15:29,Agent L2
383,Analyze,2024-01-04 12:29:01,Agent L2
383,Close,2024-01-04 12:35:22,Agent L1
384,Register,2024-01-01 11:09:00,Agent L1
384,Classify,2024-01-01 11:26:56,Agent L1
384,Analyze,2024-01-01 16:44:35,Agent L2
384,Resolve,2024-01-02 13:17:11,Agent L2
384,Close,2024-01-02 13:22:46,Agent L1
385,Register,2024-01-01 14:45:00,Agent L1
385,Classify,2024-01-01 14:59:13,Agent L1
385,Analyze,2024-01-01 21:05:46,Agent L2
385,Resolve,2024-01-02 03:49:16,Agent L2
385,Close,2024-01-02 03:55:29,Agent L1
386,Register,2024-01-02 15:08:00,Agent L1
386,Classify,2024-01-02 15:21:27,Agent L1
386,Analyze,2024-01-02 21:10:24,Agent L2
386,Resolve,2024-01-03 02:41:49,Agent L2
386,Close,2024-01-03 02:52:10,Agent L1
387,Register,2024-01-02 12:39:00,Agent L1
387,Classify,2024-01-02 12:49:32,Agent L1
387,Analyze,2024-01-02 20:50:59,Agent L2
387,Escalate,2024-01-02 22:21:14,Supervisor
387,Analyze,2024-01-03 03:28:56,Agent L2
387,Resolve,2024-01-03 12:39:22,Agent L2
387,Close,2024-01-03 12:43:44,Agent L1
388,Register,2024-01-01 23:10:00,Agent L1
388,Classify,2024-01-01 23:18:47,Agent L1
388,Analyze,2024-01-02 07:23:43,Agent L2
388,Wait,2024-01-05 07:09:23,Queue
388,Wait,2024-01-07 08:58:50,Queue
388,Analyze,2024-01-07 17:32:04,Agent L2
388,Escalate,2024-01-07 19:01:14,Supervisor
388,Resolve,2024-01-08 02:23:19,Agent L2
388,Analyze,2024-01-08 08:07:55,Agent L2
388,Escalate,2024-01-08 09:14:05,Supervisor
388,Analyze,2024-01-08 15:52:25,Agent L2
388,Resolve,2024-01-09 00:38:32,Agent L2
388,Close,2024-01-09 00:47:15,Agent L1
389,Register,2024-01-02 02:49:00,Agent L1
389,Analyze,2024-01-02 08:44:43,Agent L2
389,Resolve,2024-01-02 13:27:31,Agent L2
389,Wait,2024-01-03 00:15:50,Queue
389,Resolve,2024-01-03 08:27:59,Agent L2
389,Close,2024-01-03 08:30:27,Agent L1
390,Register,2024-01-01 13:46:00,Agent L1
390,Classify,2024-01-01 14:04:07,Agent L1
390,Wait,2024-01-03 07:11:48,Queue
390,Wait,2024-01-04 13:56:52,Queue
390,Wait,2024-01-05 18:03:36,Queue
390,Resolve,2024-01-06 05:47:07,Agent L2
390,Close,2024-01-06 05:49:33,Agent L1
391,Register,2024-01-03 16:12:00,Agent L1
391,Analyze,2024-01-03 19:47:07,Agent L2
391,Escalate,2024-01-03 21:39:14,Supervisor
391,Analyze,2024-01-04 01:48:18,Agent L2
391,Analyze,2024-01-04 07:28:48,Agent L2
391,Close,2024-01-04 07:32:22,Agent L1
392,Register,2024-01-03 16:46:00,Agent L1
392,Classify,2024-01-03 17:06:12,Agent L1
392,Analyze,2024-01-03 22:01:18,Agent L2
392,Resolve,2024-01-04 05:56:02,Agent L2
392,Close,2024-01-04 06:00:59,Agent L1
393,Register,2024-01-02 17:19:00,Agent L1
393,Classify,2024-01-02 17:29:15,Agent L1
393,Analyze,2024-01-02 21:33:13,Agent L2
393,Resolve,2024-01-03 04:35:51,Agent L2
393,Close,2024-01-03 04:39:02,Agent L1
394,Register,2024-01-01 18:29:00,Agent L1
394,Classify,2024-01-01 18:49:51,Agent L1
394,Analyze,2024-01-01 23:55:46,Agent L2
394,Resolve,2024-01-02 07:39:22,Agent L2
394,Close,2024-01-02 07:46:05,Agent L1
395,Register,2024-01-01 17:32:00,Agent L1
395,Classify,2024-01-01 17:48:07,Agent L1
395,Wait,2024-01-02 09:40:50,Queue
395,Analyze,2024-01-02 14:12:22,Agent L2
395,Resolve,2024-01-02 19:57:33,Agent L2
395,Close,2024-01-02 20:04:00,Agent L1
396,Register,2024-01-02 12:44:00,Agent L1
396,Classify,2024-01-02 13:00:56,Agent L1
396,Analyze,2024-01-02 23:46:23,Agent L2
396,Escalate,2024-01-03 02:05:25,Supervisor
396,Resolve,2024-01-03 11:19:01,Agent L2
396,Close,2024-01-03 11:23:40,Agent L1
397,Register,2024-01-01 08:32:00,Agent L1
397,Classify,2024-01-01 08:45:35,Agent L1
397,Escalate,2024-01-01 09:57:56,Supervisor
397,Analyze,2024-01-01 13:05:44,Agent L2
397,Resolve,2024-01-01 22:42:11,Agent L2
397,Close,2024-01-01 22:54:37,Agent L1
398,Register,2024-01-02 18:17:00,Agent L1
398,Classify,2024-01-02 18:35:34,Agent L1
398,Analyze,2024-01-02 23:52:12,Agent L2
398,Escalate,2024-01-03 01:06:24,Supervisor
398,Resolve,2024-01-03 08:14:21,Agent L2
398,Close,2024-01-03 08:21:05,Agent L1
399,Register,2024-01-01 11:14:00,Agent L1
399,Classify,2024-01-01 11:28:51,Agent L1
399,Analyze,2024-01-01 17:47:54,Agent L2
399,Escalate,2024-01-01 19:12:40,Supervisor
399,Analyze,2024-01-02 02:52:10,Agent L2
399,Resolve,2024-01-02 08:05:48,Agent L2
399,Close,2024-01-02 08:14:28,Agent L1
400,Register,2024-01-03 01:16:00,Agent L1
400,Classify,2024-01-03 01:34:59,Agent L1
400,Analyze,2024-01-03 08:13:11,Agent L2
400,Resolve,2024-01-03 23:57:08,Agent L2
400,Resolve,2024-01-04 04:07:54,Agent L2
400,Close,2024-01-04 04:10:10,Agent L1
401,Register,2024-01-01 10:59:00,Agent L1
401,Classify,2024-01-01 11:13:34,Agent L1
401,Wait,2024-01-02 10:21:46,Queue
401,Analyze,2024-01-02 16:32:27,Agent L2
401,Wait,2024-01-03 13:23:19,Queue
401,Close,2024-01-03 13:30:26,Agent L1
402,Register,2024-01-02 02:42:00,Agent L1
402,Classify,2024-01-02 03:02:25,Agent L1
402,Analyze,2024-01-02 10:09:02,Agent L2
402,Resolve,2024-01-02 13:24:02,Agent L2
402,Close,2024-01-02 13:31:52,Agent L1
403,Register,2024-01-02 02:32:00,Agent L1
403,Classify,2024-01-02 02:49:58,Agent L1
403,Wait,2024-01-03 00:45:09,Queue
403,Resolve,2024-01-03 07:03:06,Agent L2
403,Resolve,2024-01-03 12:14:04,Agent L2
403,Close,2024-01-03 12:18:26,Agent L1
404,Register,2024-01-03 19:37:00,Agent L1
404,Classify,2024-01-03 19:55:58,Agent L1
404,Escalate,2024-01-03 21:23:01,Supervisor
404,Analyze,2024-01-04 03:37:45,Agent L2
404,Analyze,2024-01-04 10:57:58,Agent L2
404,Resolve,2024-01-04 17:26:03,Agent L2
404,Close,2024-01-04 17:33:33,Agent L1
405,Register,2024-01-02 03:05:00,Agent L1
405,Classify,2024-01-02 03:35:07,Agent L1
405,Resolve,2024-01-02 20:04:07,Agent L2
405,Resolve,2024-01-03 05:39:45,Agent L2
405,Close,2024-01-03 05:51:56,Agent L1
406,Register,2024-01-02 21:36:00,Agent L1
406,Classify,2024-01-02 21:52:16,Agent L1
406,Analyze,2024-01-03 07:20:54,Agent L2
406,Escalate,2024-01-03 08:37:18,Supervisor
406,Analyze,2024-01-03 12:31:49,Agent L2
406,Wait,2024-01-04 06:29:17,Queue
406,Analyze,2024-01-04 17:46:38,Agent L2
406,Escalate,2024-01-04 18:58:15,Supervisor
406,Resolve,2024-01-05 09:03:47,Agent L2
406,Resolve,2024-01-05 14:09:04,Agent L2
406,Close,2024-01-05 14:15:36,Agent L1
407,Register,2024-01-03 09:26:00,Agent L1
407,Classify,2024-01-03 09:58:57,Agent L1
407,Analyze,2024-01-03 15:17:34,Agent L2
407,Resolve,2024-01-04 03:10:19,Agent L2
407,Analyze,2024-01-04 08:03:24,Agent L2
407,Escalate,2024-01-04 09:35:09,Supervisor
407,Close,2024-01-04 09:42:19,Agent L1
408,Register,2024-01-03 08:17:00,Agent L1
408,Classify,2024-01-03 08:30:53,Agent L1
408,Analyze,2024-01-03 14:23:54,Agent L2
408,Wait,2024-01-04 12:44:52,Queue
408,Resolve,2024-01-04 18:44:53,Agent L2
408,Close,2024-01-04 18:49:25,Agent L1
409,Register,2024-01-03 20:00:00,Agent L1
409,Classify,2024-01-03 20:24:35,Agent L1
409,Wait,2024-01-04 06:52:46,Queue
409,Analyze,2024-01-04 14:59:19,Agent L2
409,Analyze,2024-01-04 19:54:49,Agent L2
409,Resolve,2024-01-05 01:02:10,Agent L2
409,Close,2024-01-05 01:05:36,Agent L1
410,Register,2024-01-03 05:33:00,Agent L1
410,Classify,2024-01-03 05:51:49,Agent L1
410,Wait,2024-01-03 20:41:04,Queue
410,Analyze,2024-01-04 09:11:52,Agent L2
410,Resolve,2024-01-04 14:59:05,Agent L2
410,Close,2024-01-04 15:06:14,Agent L1
411,Register,2024-01-02 13:10:00,Agent L1
411,Analyze,2024-01-02 18:08:12,Agent L2
411,Resolve,2024-01-02 23:33:56,Agent L2
411,Resolve,2024-01-03 05:59:00,Agent L2
411,Close,2024-01-03 06:06:40,Agent L1
412,Register,2024-01-03 14:45:00,Agent L1
412,Classify,2024-01-03 15:09:59,Agent L1
412,Analyze,2024-01-03 21:06:20,Agent L2
412,Wait,2024-01-04 14:00:51,Queue
412,Resolve,2024-01-04 22:05:19,Agent L2
412,Close,2024-01-04 22:09:30,Agent L1
413,Register,2024-01-02 08:41:00,Agent L1
413,Classify,2024-01-02 09:17:46,Agent L1
413,Wait,2024-01-02 21:41:56,Queue
413,Resolve,2024-01-03 04:09:03,Agent L2
413,Close,2024-01-03 04:10:39,Agent L1
414,Register,2024-01-01 11:48:00,Agent L1
414,Classify,2024-01-01 11:56:28,Agent L1
414,Analyze,2024-01-01 20:39:58,Agent L2
414,Wait,2024-01-02 21:01:29,Queue
414,Wait,2024-01-03 12:32:22,Queue
414,Analyze,2024-01-03 20:20:47,Agent L2
414,Resolve,2024-01-04 03:40:30,Agent L2
414,Close,2024-01-04 03:51:09,Agent L1
415,Register,2024-01-03 09:19:00,Agent L1
415,Classify,2024-01-03 09:47:33,Agent L1
415,Analyze,2024-01-03 15:29:42,Agent L2
415,Resolve,2024-01-04 09:58:05,Agent L2
415,Close,2024-01-04 10:03:29,Agent L1
416,Register,2024-01-02 12:55:00,Agent L1
416,Classify,2024-01-02 13:09:50,Agent L1
416,Analyze,2024-01-02 18:31:53,Agent L2
416,Escalate,2024-01-02 20:02:51,Supervisor
416,Resolve,2024-01-03 03:14:28,Agent L2
416,Close,2024-01-03 03:19:18,Agent L1
417,Register,2024-01-02 09:21:00,Agent L1
417,Classify,2024-01-02 09:35:06,Agent L1
417,Analyze,2024-01-02 17:51:50,Agent L2
417,Analyze,2024-01-02 22:13:58,Agent L2
417,Analyze,2024-01-03 05:20:26,Agent L2
417,Escalate,2024-01-03 06:52:53,Supervisor
417,Analyze,2024-01-03 13:03:51,Agent L2
417,Resolve,2024-01-03 18:01:23,Agent L2
417,Close,2024-01-03 18:04:17,Agent L1
418,Register,2024-01-02 03:16:00,Agent L1
418,Analyze,2024-01-02 08:57:35,Agent L2
418,Escalate,2024-01-02 10:15:26,Supervisor
418,Resolve,2024-01-02 12:58:26,Agent L2
418,Close,2024-01-02 13:03:50,Agent L1
419,Register,2024-01-01 09:37:00,Agent L1
419,Classify,2024-01-01 09:51:34,Agent L1
419,Wait,2024-01-02 03:25:35,Queue
419,Escalate,2024-01-02 05:45:40,Supervisor
419,Resolve,2024-01-02 13:32:14,Agent L2
419,Close,2024-01-02 13:41:21,Agent L1
420,Register,2024-01-03 13:36:00,Agent L1
420,Classify,2024-01-03 13:48:31,Agent L1
420,Wait,2024-01-04 15:53:27,Queue
420,Resolve,2024-01-05 01:24:49,Agent L2
420,Close,2024-01-05 01:30:10,Agent L1
421,Register,2024-01-01 19:35:00,Agent L1
421,Classify,2024-01-01 19:48:08,Agent L1
421,Analyze,2024-01-02 00:06:36,Agent L2
421,Resolve,2024-01-02 05:44:15,Agent L2
421,Close,2024-01-02 05:57:06,Agent L1
422,Register,2024-01-01 17:35:00,Agent L1
422,Classify,2024-01-01 18:03:31,Agent L1
422,Analyze,2024-01-01 22:42:51,Agent L2
422,Resolve,2024-01-02 07:52:19,Agent L2
422,Close,2024-01-02 07:58:32,Agent L1
423,Register,2024-01-01 13:41:00,Agent L1
423,Classify,2024-01-01 13:58:09,Agent L1
423,Wait,2024-01-02 21:40:21,Queue
423,Resolve,2024-01-03 06:48:33,Agent L2
423,Close,2024-01-03 06:52:56,Agent L1
424,Register,2024-01-02 11:15:00,Agent L1
424,Classify,2024-01-02 11:34:44,Agent L1
424,Analyze,2024-01-02 17:55:03,Agent L2
424,Escalate,2024-01-02 19:04:59,Supervisor
424,Close,2024-01-02 19:09:37,Agent L1
425,Register,2024-01-02 11:24:00,Agent L1
425,Classify,2024-01-02 11:40:38,Agent L1
425,Analyze,2024-01-02 15:38:31,Agent L2
425,Resolve,2024-01-02 22:18:55,Agent L2
425,Close,2024-01-02 22:20:05,Agent L1
426,Register,2024-01-02 08:40:00,Agent L1
426,Classify,2024-01-02 09:01:54,Agent L1
426,Analyze,2024-01-02 13:38:42,Agent L2
426,Escalate,2024-01-02 15:00:12,Supervisor
426,Analyze,2024-01-02 22:26:48,Agent L2
426,Analyze,2024-01-03 06:48:39,Agent L2
426,Close,2024-01-03 06:53:01,Agent L1
427,Register,2024-01-02 12:36:00,Agent L1
427,Classify,2024-01-02 12:54:42,Agent L1
427,Resolve,2024-01-02 17:41:15,Agent L2
427,Resolve,2024-01-03 05:31:37,Agent L2
427,Close,2024-01-03 05:33:50,Agent L1
428,Register,2024-01-02 23:29:00,Agent L1
428,Classify,2024-01-02 23:49:42,Agent L1
428,Analyze,2024-01-03 05:22:08,Agent L2
428,Resolve,2024-01-03 12:00:08,Agent L2
428,Analyze,2024-01-03 16:49:53,Agent L2
428,Escalate,2024-01-03 17:23:47,Supervisor
428,Analyze,2024-01-03 22:33:27,Agent L2
428,Escalate,2024-01-03 23:50:21,Supervisor
428,Close,2024-01-03 23:55:47,Agent L1
429,Register,2024-01-03 07:44:00,Agent L1
429,Classify,2024-01-03 08:11:26,Agent L1
429,Analyze,2024-01-03 16:00:57,Agent L2
429,Resolve,2024-01-03 23:12:24,Agent L2
429,Close,2024-01-03 23:15:42,Agent L1
430,Register,2024-01-02 03:27:00,Agent L1
430,Classify,2024-01-02 03:47:34,Agent L1
430,Analyze,2024-01-02 17:43:43,Agent L2
430,Resolve,2024-01-02 21:26:05,Agent L2
430,Close,2024-01-02 21:30:44,Agent L1
431,Register,2024-01-03 11:19:00,Agent L1
431,Classify,2024-01-03 11:37:16,Agent L1
431,Analyze,2024-01-03 21:07:29,Agent L2
431,Resolve,2024-01-04 00:28:42,Agent L2
431,Close,2024-01-04 00:38:07,Agent L1
432,Register,2024-01-03 14:11:00,Agent L1
432,Classify,2024-01-03 14:24:02,Agent L1
432,Analyze,2024-01-03 19:36:11,Agent L2
432,Escalate,2024-01-03 21:29:59,Supervisor
432,Resolve,2024-01-04 07:45:05,Agent L2
432,Close,2024-01-04 07:54:26,Agent L1
433,Register,2024-01-01 09:03:00,Agent L1
433,Classify,2024-01-01 09:20:47,Agent L1
433,Analyze,2024-01-01 13:03:10,Agent L2
433,Wait,2024-01-02 12:10:22,Queue
433,Resolve,2024-01-02 19:09:25,Agent L2
433,Close,2024-01-02 19:11:30,Agent L1
434,Register,2024-01-02 10:39:00,Agent L1
434,Analyze,2024-01-02 16:26:24,Agent L2
434,Analyze,2024-01-03 00:25:25,Agent L2
434,Resolve,2024-01-03 08:45:40,Agent L2
434,Close,2024-01-03 08:48:39,Agent L1
435,Register,2024-01-03 02:55:00,Agent L1
435,Classify,2024-01-03 03:05:17,Agent L1
435,Analyze,2024-01-03 09:58:17,Agent L2
435,Resolve,2024-01-03 16:00:52,Agent L2
435,Close,2024-01-03 16:14:45,Agent L1
436,Register,2024-01-02 09:48:00,Agent L1
436,Classify,2024-01-02 10:07:17,Agent L1
436,Wait,2024-01-03 14:41:00,Queue
436,Wait,2024-01-04 02:31:59,Queue
436,Wait,2024-01-04 16:18:22,Queue
436,Resolve,2024-01-04 20:50:40,Agent L2
436,Close,2024-01-04 20:59:05,Agent L1
437,Register,2024-01-02 17:31:00,Agent L1
437,Classify,2024-01-02 17:46:33,Agent L1
437,Analyze,2024-01-02 22:05:09,Agent L2
437,Resolve,2024-01-03 06:48:02,Agent L2
437,Resolve,2024-01-03 16:36:26,Agent L2
437,Close,2024-01-03 16:39:47,Agent L1
438,Register,2024-01-02 07:40:00,Agent L1
438,Classify,2024-01-02 07:59:38,Agent L1
438,Analyze,2024-01-02 11:17:52,Agent L2
438,Escalate,2024-01-02 12:25:25,Supervisor
438,Analyze,2024-01-02 16:51:29,Agent L2
438,Close,2024-01-02 16:55:34,Agent L1
439,Register,2024-01-02 04:05:00,Agent L1
439,Classify,2024-01-02 04:28:10,Agent L1
439,Wait,2024-01-03 14:21:06,Queue
439,Analyze,2024-01-04 01:36:28,Agent L2
439,Close,2024-01-04 01:42:18,Agent L1
440,Register,2024-01-01 22:03:00,Agent L1
440,Analyze,2024-01-02 03:25:19,Agent L2
440,Wait,2024-01-04 19:06:47,Queue
440,Resolve,2024-01-05 03:32:00,Agent L2
440,Close,2024-01-05 03:36:04,Agent L1
441,Register,2024-01-01 12:23:00,Agent L1
441,Classify,2024-01-01 12:36:31,Agent L1
441,Analyze,2024-01-01 18:27:49,Agent L2
441,Escalate,2024-01-01 20:23:15,Supervisor
441,Analyze,2024-01-02 01:08:19,Agent L2
441,Escalate,2024-01-02 02:12:19,Supervisor
441,Analyze,2024-01-02 10:26:52,Agent L2
441,Escalate,2024-01-02 11:57:07,Supervisor
441,Analyze,2024-01-02 16:00:54,Agent L2
441,Escalate,2024-01-02 17:00:34,Supervisor
441,Resolve,2024-01-03 02:37:48,Agent L2
441,Close,2024-01-03 02:44:46,Agent L1
442,Register,2024-01-03 15:31:00,Agent L1
442,Classify,2024-01-03 15:46:48,Agent L1
442,Analyze,2024-01-03 20:12:06,Agent L2
442,Escalate,2024-01-03 21:25:18,Supervisor
442,Analyze,2024-01-04 07:20:47,Agent L2
442,Close,2024-01-04 07:29:21,Agent L1
443,Register,2024-01-03 17:27:00,Agent L1
443,Analyze,2024-01-03 20:43:31,Agent L2
443,Wait,2024-01-04 15:19:26,Queue
443,Escalate,2024-01-04 16:32:02,Supervisor
443,Analyze,2024-01-04 22:12:20,Agent L2
443,Escalate,2024-01-05 00:37:40,Supervisor
443,Wait,2024-01-07 14:42:57,Queue
443,Analyze,2024-01-07 20:31:44,Agent L2
443,Resolve,2024-01-08 02:52:39,Agent L2
443,Close,2024-01-08 03:00:30,Agent L1
444,Register,2024-01-03 07:41:00,Agent L1
444,Classify,2024-01-03 07:52:44,Agent L1
444,Analyze,2024-01-03 13:05:43,Agent L2
444,Escalate,2024-01-03 14:34:16,Supervisor
444,Resolve,2024-01-04 02:10:08,Agent L2
444,Close,2024-01-04 02:14:06,Agent L1
445,Register,2024-01-02 04:13:00,Agent L1
445,Classify,2024-01-02 04:23:22,Agent L1
445,Analyze,2024-01-02 14:26:20,Agent L2
445,Resolve,2024-01-02 18:52:42,Agent L2
445,Close,2024-01-02 18:59:40,Agent L1
446,Register,2024-01-02 10:17:00,Agent L1
446,Classify,2024-01-02 10:29:55,Agent L1
446,Analyze,2024-01-02 16:50:41,Agent L2
446,Resolve,2024-01-02 22:53:22,Agent L2
446,Resolve,2024-01-03 06:37:44,Agent L2
446,Close,2024-01-03 06:47:39,Agent L1
447,Register,2024-01-03 13:14:00,Agent L1
447,Classify,2024-01-03 13:25:15,Agent L1
447,Analyze,2024-01-03 23:44:16,Agent L2
447,Escalate,2024-01-04 01:07:35,Supervisor
447,Analyze,2024-01-04 04:34:53,Agent L2
447,Escalate,2024-01-04 05:57:54,Supervisor
447,Analyze,2024-01-04 09:30:47,Agent L2
447,Escalate,2024-01-04 10:36:14,Supervisor
447,Analyze,2024-01-04 15:25:36,Agent L2
447,Escalate,2024-01-04 16:22:28,Supervisor
447,Resolve,2024-01-04 22:17:47,Agent L2
447,Resolve,2024-01-05 03:32:51,Agent L2
447,Close,2024-01-05 03:37:07,Agent L1
448,Register,2024-01-01 15:51:00,Agent L1
448,Classify,2024-01-01 16:03:00,Agent L1
448,Analyze,2024-01-01 20:19:16,Agent L2
448,Resolve,2024-01-02 05:39:47,Agent L2
448,Resolve,2024-01-02 11:54:36,Agent L2
448,Close,2024-01-02 11:59:07,Agent L1
449,Register,2024-01-03 00:42:00,Agent L1
449,Classify,2024-01-03 01:13:08,Agent L1
449,Analyze,2024-01-03 11:53:49,Agent L2
449,Escalate,2024-01-03 13:30:12,Supervisor
449,Analyze,2024-01-03 16:26:38,Agent L2
449,Resolve,2024-01-03 23:35:57,Agent L2
449,Close,2024-01-03 23:43:45,Agent L1
450,Register,2024-01-03 11:54:00,Agent L1
450,Classify,2024-01-03 12:12:41,Agent L1
450,Analyze,2024-01-03 20:38:49,Agent L2
450,Escalate,2024-01-03 21:35:20,Supervisor
450,Analyze,2024-01-04 01:57:51,Agent L2
450,Escalate,2024-01-04 02:54:02,Supervisor
450,Resolve,2024-01-04 10:54:41,Agent L2
450,Close,2024-01-04 11:00:56,Agent L1
451,Register,2024-01-02 17:59:00,Agent L1
451,Classify,2024-01-02 18:18:40,Agent L1
451,Analyze,2024-01-02 23:04:04,Agent L2
451,Resolve,2024-01-03 05:56:46,Agent L2
451,Close,2024-01-03 06:03:30,Agent L1
452,Register,2024-01-02 14:40:00,Agent L1
452,Analyze,2024-01-02 22:00:12,Agent L2
452,Resolve,2024-01-03 04:30:41,Agent L2
452,Resolve,2024-01-03 15:29:45,Agent L2
452,Resolve,2024-01-04 00:20:19,Agent L2
452,Close,2024-01-04 00:27:17,Agent L1
453,Register,2024-01-02 07:41:00,Agent L1
453,Classify,2024-01-02 08:09:46,Agent L1
453,Analyze,2024-01-02 13:43:50,Agent L2
453,Resolve,2024-01-02 23:09:13,Agent L2
453,Close,2024-01-02 23:11:29,Agent L1
454,Register,2024-01-01 09:03:00,Agent L1
454,Classify,2024-01-01 09:14:20,Agent L1
454,Analyze,2024-01-01 12:42:19,Agent L2
454,Analyze,2024-01-01 20:32:09,Agent L2
454,Close,2024-01-01 20:47:41,Agent L1
455,Register,2024-01-03 08:41:00,Agent L1
455,Classify,2024-01-03 08:58:58,Agent L1
455,Analyze,2024-01-03 14:32:41,Agent L2
455,Resolve,2024-01-03 23:13:39,Agent L2
455,Close,2024-01-03 23:17:06,Agent L1
456,Register,2024-01-02 04:37:00,Agent L1
456,Classify,2024-01-02 04:49:22,Agent L1
456,Wait,2024-01-03 09:24:43,Queue
456,Resolve,2024-01-03 15:09:00,Agent L2
456,Resolve,2024-01-03 21:27:09,Agent L2
456,Close,2024-01-03 21:32:19,Agent L1
457,Register,2024-01-03 13:24:00,Agent L1
457,Classify,2024-01-03 13:40:23,Agent L1
457,Analyze,2024-01-03 20:47:06,Agent L2
457,Wait,2024-01-04 16:01:48,Queue
457,Analyze,2024-01-05 04:20:40,Agent L2
457,Wait,2024-01-06 17:08:16,Queue
457,Analyze,2024-01-06 21:22:52,Agent L2
457,Escalate,2024-01-06 22:53:07,Supervisor
457,Analyze,2024-01-07 06:04:44,Agent L2
457,Wait,2024-01-08 19:46:01,Queue
457,Analyze,2024-01-09 02:13:06,Agent L2
457,Analyze,2024-01-09 06:45:50,Agent L2
457,Escalate,2024-01-09 08:49:46,Supervisor
457,Analyze,2024-01-09 13:31:40,Agent L2
457,Resolve,2024-01-09 20:59:25,Agent L2
457,Close,2024-01-09 21:07:29,Agent L1
458,Register,2024-01-02 05:13:00,Agent L1
458,Classify,2024-01-02 05:31:36,Agent L1
458,Analyze,2024-01-02 11:18:11,Agent L2
458,Escalate,2024-01-02 12:08:09,Supervisor
458,Analyze,2024-01-02 20:07:26,Agent L2
458,Wait,2024-01-03 11:29:05,Queue
458,Resolve,2024-01-03 16:34:50,Agent L2
458,Close,2024-01-03 16:41:03,Agent L1
459,Register,2024-01-01 17:59:00,Agent L1
459,Classify,2024-01-01 18:17:58,Agent L1
459,Analyze,2024-01-02 00:16:52,Agent L2
459,Escalate,2024-01-02 01:41:15,Supervisor
459,Analyze,2024-01-02 08:07:36,Agent L2
459,Wait,2024-01-03 04:17:20,Queue
459,Escalate,2024-01-03 05:45:52,Supervisor
459,Analyze,2024-01-03 17:53:45,Agent L2
459,Resolve,2024-01-04 06:45:57,Agent L2
459,Close,2024-01-04 06:48:22,Agent L1
460,Register,2024-01-02 18:21:00,Agent L1
460,Classify,2024-01-02 18:48:22,Agent L1
460,Analyze,2024-01-02 23:24:13,Agent L2
460,Resolve,2024-01-03 07:27:32,Agent L2
460,Close,2024-01-03 07:31:19,Agent L1
461,Register,2024-01-03 01:21:00,Agent L1
461,Classify,2024-01-03 01:51:36,Agent L1
461,Escalate,2024-01-03 03:18:22,Supervisor
461,Analyze,2024-01-03 11:42:12,Agent L2
461,Resolve,2024-01-03 18:44:20,Agent L2
461,Close,2024-01-03 18:49:17,Agent L1
462,Register,2024-01-03 12:41:00,Agent L1
462,Classify,2024-01-03 13:01:14,Agent L1
462,Wait,2024-01-04 19:42:38,Queue
462,Analyze,2024-01-05 01:49:04,Agent L2
462,Resolve,2024-01-05 13:10:26,Agent L2
462,Close,2024-01-05 13:13:45,Agent L1
463,Register,2024-01-02 09:46:00,Agent L1
463,Classify,2024-01-02 10:06:17,Agent L1
463,Analyze,2024-01-02 15:42:35,Agent L2
463,Escalate,2024-01-02 17:30:56,Supervisor
