case_id,prefix,k,next_act
399,register classify analyze escalate,3,analyze
399,register classify analyze escalate analyze,4,resolve
399,register classify analyze escalate analyze resolve,5,close
400,register,0,classify
400,register classify,1,analyze
400,register classify analyze,2,resolve
400,register classify analyze resolve,3,resolve
400,register classify analyze resolve resolve,4,close
401,register,0,classify
401,register classify,1,wait
401,register classify wait,2,analyze
401,register classify wait analyze,3,wait
401,register classify wait analyze wait,4,close
402,register,0,classify
402,register classify,1,analyze
402,register classify analyze,2,resolve
402,register classify analyze resolve,3,close
403,register,0,classify
403,register classify,1,wait
403,register classify wait,2,resolve
403,register classify wait resolve,3,resolve
403,register classify wait resolve resolve,4,close
404,register,0,classify
404,register classify,1,escalate
404,register classify escalate,2,analyze
404,register classify escalate analyze,3,analyze
404,register classify escalate analyze analyze,4,resolve
404,register classify escalate analyze analyze resolve,5,close
405,register,0,classify
405,register classify,1,resolve
405,register classify resolve,2,resolve
405,register classify resolve resolve,3,close
406,register,0,classify
406,register classify,1,analyze
406,register classify analyze,2,escalate
406,register classify analyze escalate,3,analyze
406,register classify analyze escalate analyze,4,wait
406,register classify analyze escalate analyze wait,5,analyze
406,register classify analyze escalate analyze wait analyze,6,escalate
406,register classify analyze escalate analyze wait analyze escalate,7,resolve
406,register classify analyze escalate analyze wait analyze escalate resolve,8,resolve
406,register classify analyze escalate analyze wait analyze escalate resolve resolve,9,close
407,register,0,classify
407,register classify,1,analyze
407,register classify analyze,2,resolve
407,register classify analyze resolve,3,analyze
407,register classify analyze resolve analyze,4,escalate
407,register classify analyze resolve analyze escalate,5,close
408,register,0,classify
408,register classify,1,analyze
408,register classify analyze,2,wait
408,register classify analyze wait,3,resolve
408,register classify analyze wait resolve,4,close
409,register,0,classify
409,register classify,1,wait
409,register classify wait,2,analyze
409,register classify wait analyze,3,analyze
409,register classify wait analyze analyze,4,resolve
409,register classify wait analyze analyze resolve,5,close
410,register,0,classify
410,register classify,1,wait
410,register classify wait,2,analyze
410,register classify wait analyze,3,resolve
410,register classify wait analyze resolve,4,close
411,register,0,analyze
411,register analyze,1,resolve
411,register analyze resolve,2,resolve
411,register analyze resolve resolve,3,close
412,register,0,classify
412,register classify,1,analyze
412,register classify analyze,2,wait
412,register classify analyze wait,3,resolve
412,register classify analyze wait resolve,4,close
413,register,0,classify
413,register classify,1,wait
413,register classify wait,2,resolve
413,register classify wait resolve,3,close
414,register,0,classify
414,register classify,1,analyze
414,register classify analyze,2,wait
414,register classify analyze wait,3,wait
414,register classify analyze wait wait,4,analyze
414,register classify analyze wait wait analyze,5,resolve
414,register classify analyze wait wait analyze resolve,6,close
415,register,0,classify
415,register classify,1,analyze
415,register classify analyze,2,resolve
415,register classify analyze resolve,3,close
416,register,0,classify
416,register classify,1,analyze
416,register classify analyze,2,escalate
416,register classify analyze escalate,3,resolve
416,register classify analyze escalate resolve,4,close
417,register,0,classify
417,register classify,1,analyze
417,register classify analyze,2,analyze
417,register classify analyze analyze,3,analyze
417,register classify analyze analyze analyze,4,escalate
417,register classify analyze analyze analyze escalate,5,analyze
417,register classify analyze analyze analyze escalate analyze,6,resolve
417,register classify analyze analyze analyze escalate analyze resolve,7,close
418,register,0,analyze
418,register analyze,1,escalate
418,register analyze escalate,2,resolve
418,register analyze escalate resolve,3,close
419,register,0,classify
419,register classify,1,wait
419,register classify wait,2,escalate
419,register classify wait escalate,3,resolve
419,register classify wait escalate resolve,4,close
420,register,0,classify
420,register classify,1,wait
420,register classify wait,2,resolve
420,register classify wait resolve,3,close
421,register,0,classify
421,register classify,1,analyze
421,register classify analyze,2,resolve
421,register classify analyze resolve,3,close
422,register,0,classify
422,register classify,1,analyze
422,register classify analyze,2,resolve
422,register classify analyze resolve,3,close
423,register,0,classify
423,register classify,1,wait
423,register classify wait,2,resolve
423,register classify wait resolve,3,close
424,register,0,classify
424,register classify,1,analyze
424,register classify analyze,2,escalate
424,register classify analyze escalate,3,close
425,register,0,classify
425,register classify,1,analyze
425,register classify analyze,2,resolve
425,register classify analyze resolve,3,close
426,register,0,classify
426,register classify,1,analyze
426,register classify analyze,2,escalate
426,register classify analyze escalate,3,analyze
426,register classify analyze escalate analyze,4,analyze
426,register classify analyze escalate analyze analyze,5,close
427,register,0,classify
427,register classify,1,resolve
427,register classify resolve,2,resolve
427,register classify resolve resolve,3,close
428,register,0,classify
428,register classify,1,analyze
428,register classify analyze,2,resolve
428,register classify analyze resolve,3,analyze
428,register classify analyze resolve analyze,4,escalate
428,register classify analyze resolve analyze escalate,5,analyze
428,register classify analyze resolve analyze escalate analyze,6,escalate
428,register classify analyze resolve analyze escalate analyze escalate,7,close
429,register,0,classify
429,register classify,1,analyze
429,register classify analyze,2,resolve
429,register classify analyze resolve,3,close
430,register,0,classify
430,register classify,1,analyze
430,register classify analyze,2,resolve
430,register classify analyze resolve,3,close
431,register,0,classify
431,register classify,1,analyze
431,register classify analyze,2,resolve
431,register classify analyze resolve,3,close
432,register,0,classify
432,register classify,1,analyze
432,register classify analyze,2,escalate
432,register classify analyze escalate,3,resolve
432,register classify analyze escalate resolve,4,close
433,register,0,classify
433,register classify,1,analyze
433,register classify analyze,2,wait
433,register classify analyze wait,3,resolve
433,register classify analyze wait resolve,4,close
434,register,0,analyze
