Case ID,n_A,n_O,n_W,has_A,has_O,has_W
187490,6,4,10,1,1,1
187493,3,0,0,1,0,0
187496,4,0,5,1,0,1
187499,3,0,1,1,0,1
187502,3,0,0,1,0,0
187505,4,0,17,1,0,1
187508,3,0,1,1,0,1
187511,4,0,5,1,0,1
187514,4,0,3,1,0,1
187517,3,0,0,1,0,0
187520,3,0,1,1,0,1
187523,3,0,0,1,0,0
187526,3,0,0,1,0,0
187529,6,4,9,1,1,1
187532,4,0,5,1,0,1
187535,3,0,0,1,0,0
187538,3,0,0,1,0,0
187541,3,0,0,1,0,0
187544,3,0,0,1,0,0
187547,6,8,6,1,1,1
187550,3,0,0,1,0,0
187553,8,5,7,1,1,1
187556,6,8,19,1,1,1
187559,3,0,1,1,0,1
187562,6,4,8,1,1,1
187565,6,4,10,1,1,1
187568,3,0,1,1,0,1
187571,4,0,7,1,0,1
187574,8,5,7,1,1,1
187577,3,0,1,1,0,1
187580,3,0,0,1,0,0
187583,3,0,0,1,0,0
187586,3,0,0,1,0,0
187589,3,0,0,1,0,0
187592,3,0,0,1,0,0
187595,8,5,9,1,1,1
187598,3,0,0,1,0,0
187601,3,0,0,1,0,0
187604,3,0,0,1,0,0
187607,3,0,0,1,0,0
187610,3,0,0,1,0,0
187613,3,0,1,1,0,1
187616,3,0,0,1,0,0
187619,3,0,0,1,0,0
187622,3,0,0,1,0,0
187625,3,0,0,1,0,0
187639,3,0,1,1,0,1
187642,8,5,12,1,1,1
187645,3,0,0,1,0,0
187648,3,0,0,1,0,0
187651,3,0,0,1,0,0
187654,4,0,1,1,0,1
187657,3,0,1,1,0,1
187660,3,0,0,1,0,0
187663,8,5,10,1,1,1
187666,4,0,2,1,0,1
187669,6,4,4,1,1,1
187672,4,0,5,1,0,1
187675,3,0,0,1,0,0
187678,8,5,4,1,1,1
187681,3,0,1,1,0,1
187684,3,0,2,1,0,1
187687,4,0,4,1,0,1
187690,3,0,0,1,0,0
187693,4,0,17,1,0,1
187696,3,0,0,1,0,0
187699,3,0,0,1,0,0
187702,3,0,0,1,0,0
187705,3,0,1,1,0,1
187708,3,0,0,1,0,0
187711,3,0,0,1,0,0
187714,3,0,0,1,0,0
187717,3,0,0,1,0,0
187720,6,5,4,1,1,1
187723,3,0,1,1,0,1
187726,3,0,2,1,0,1
187729,8,5,4,1,1,1
187732,3,0,1,1,0,1
187735,4,0,1,1,0,1
187738,8,5,17,1,1,1
187741,3,0,2,1,0,1
187744,6,4,10,1,1,1
187747,6,5,8,1,1,1
187750,6,5,9,1,1,1
187753,3,0,1,1,0,1
187756,3,0,1,1,0,1
187759,3,0,0,1,0,0
187762,3,0,0,1,0,0
187765,3,0,1,1,0,1
187768,4,0,1,1,0,1
187771,3,0,1,1,0,1
187774,3,0,1,1,0,1
187777,3,0,0,1,0,0
187780,3,0,1,1,0,1
187783,3,0,1,1,0,1
187786,4,0,17,1,0,1
187789,4,0,15,1,0,1
187792,4,0,4,1,0,1
187795,8,5,7,1,1,1
187798,3,0,1,1,0,1
187801,3,0,2,1,0,1
187804,3,0,0,1,0,0
187807,6,8,6,1,1,1
187810,3,0,0,1,0,0
187813,3,0,1,1,0,1
187816,3,0,1,1,0,1
187819,3,0,2,1,0,1
187822,3,0,0,1,0,0
187825,6,4,4,1,1,1
187828,4,0,9,1,0,1
187831,3,0,0,1,0,0
187834,3,0,0,1,0,0
187837,3,0,3,1,0,1
187840,4,0,1,1,0,1
187843,4,0,6,1,0,1
187846,8,5,9,1,1,1
187849,8,9,10,1,1,1
187852,3,0,0,1,0,0
187855,3,0,0,1,0,0
187858,3,0,1,1,0,1
187861,4,0,1,1,0,1
187864,3,0,0,1,0,0
187867,3,0,0,1,0,0
187870,4,0,2,1,0,1
187873,3,0,0,1,0,0
187876,3,0,0,1,0,0
187879,6,14,43,1,1,1
187882,8,5,15,1,1,1
187885,4,0,13,1,0,1
187888,6,4,7,1,1,1
187891,8,13,7,1,1,1
187894,3,0,0,1,0,0
187897,3,0,0,1,0,0
187900,3,0,0,1,0,0
187903,3,0,0,1,0,0
187906,4,0,3,1,0,1
187909,3,0,0,1,0,0
187912,3,0,2,1,0,1
187915,3,0,0,1,0,0
187918,3,0,2,1,0,1
187921,8,5,15,1,1,1
187924,6,4,9,1,1,1
187927,3,0,3,1,0,1
187930,8,13,24,1,1,1
187933,4,0,14,1,0,1
187936,6,16,15,1,1,1
187939,4,0,7,1,0,1
187942,8,5,4,1,1,1
187945,6,4,24,1,1,1
187948,3,0,0,1,0,0
187951,3,0,0,1,0,0
187954,8,5,16,1,1,1
187957,8,5,22,1,1,1
187960,4,0,6,1,0,1
187963,3,0,0,1,0,0
187966,3,0,0,1,0,0
187969,3,0,5,1,0,1
187972,3,0,2,1,0,1
187975,4,0,19,1,0,1
187978,3,0,0,1,0,0
187981,4,0,8,1,0,1
187984,3,0,2,1,0,1
187999,6,8,15,1,1,1
188002,3,0,1,1,0,1
188005,3,0,1,1,0,1
188008,8,5,7,1,1,1
188011,3,0,0,1,0,0
188014,3,0,0,1,0,0
188017,6,4,13,1,1,1
188020,6,4,21,1,1,1
188023,8,5,12,1,1,1
188026,3,0,1,1,0,1
188029,6,4,8,1,1,1
188032,4,0,2,1,0,1
188035,4,0,4,1,0,1
188038,4,0,12,1,0,1
188041,3,0,1,1,0,1
188044,3,0,2,1,0,1
188047,3,0,1,1,0,1
188050,3,0,2,1,0,1
188053,6,4,10,1,1,1
188056,3,0,1,1,0,1
188059,8,9,5,1,1,1
188062,3,0,0,1,0,0
188065,8,5,11,1,1,1
188068,3,0,0,1,0,0
188071,3,0,1,1,0,1
188074,3,0,0,1,0,0
188077,4,0,1,1,0,1
188080,6,5,6,1,1,1
188083,3,0,1,1,0,1
188086,3,0,1,1,0,1
188089,3,0,0,1,0,0
188092,3,0,0,1,0,0
188095,3,0,0,1,0,0
188098,3,0,0,1,0,0
188101,4,0,3,1,0,1
188104,3,0,0,1,0,0
188107,4,0,1,1,0,1
188110,3,0,0,1,0,0
188113,3,0,0,1,0,0
188116,3,0,1,1,0,1
188119,3,0,0,1,0,0
188122,3,0,0,1,0,0
188125,3,0,1,1,0,1
188128,6,5,6,1,1,1
188131,6,4,16,1,1,1
188134,6,5,66,1,1,1
188137,3,0,0,1,0,0
188140,8,5,14,1,1,1
188143,3,0,1,1,0,1
188146,8,9,24,1,1,1
188149,3,0,1,1,0,1
188152,3,0,1,1,0,1
188155,4,0,3,1,0,1
188158,3,0,1,1,0,1
188161,3,0,3,1,0,1
188164,6,5,13,1,1,1
188167,3,0,2,1,0,1
188170,4,0,4,1,0,1
188173,3,0,1,1,0,1
188176,8,5,10,1,1,1
188179,8,10,15,1,1,1
188182,4,0,3,1,0,1
188185,4,0,3,1,0,1
188188,3,0,1,1,0,1
188191,3,0,2,1,0,1
188194,8,5,8,1,1,1
188197,3,0,1,1,0,1
188200,4,0,8,1,0,1
188203,4,0,6,1,0,1
188206,3,0,2,1,0,1
188209,3,0,1,1,0,1
188212,3,0,1,1,0,1
188215,8,5,14,1,1,1
188218,4,0,3,1,0,1
188221,3,0,1,1,0,1
188224,6,20,32,1,1,1
188227,3,0,1,1,0,1
188230,3,0,1,1,0,1
188233,3,0,1,1,0,1
188236,6,4,12,1,1,1
188239,3,0,1,1,0,1
188259,3,0,0,1,0,0
188262,3,0,1,1,0,1
188265,3,0,1,1,0,1
188268,3,0,0,1,0,0
188271,8,9,17,1,1,1
188274,8,5,8,1,1,1
188277,3,0,0,1,0,0
188280,3,0,1,1,0,1
188283,6,5,5,1,1,1
188286,6,4,21,1,1,1
188289,3,0,1,1,0,1
188292,3,0,0,1,0,0
188295,3,0,1,1,0,1
188299,3,0,1,1,0,1
188302,3,0,0,1,0,0
188305,4,0,11,1,0,1
188308,4,0,11,1,0,1
188311,3,0,0,1,0,0
188314,3,0,1,1,0,1
188317,8,9,7,1,1,1
188320,6,5,8,1,1,1
188323,3,0,1,1,0,1
188326,4,0,4,1,0,1
188329,3,0,0,1,0,0
188332,8,5,6,1,1,1
188335,3,0,0,1,0,0
188338,3,0,0,1,0,0
188341,3,0,0,1,0,0
188344,3,0,0,1,0,0
188347,3,0,0,1,0,0
188350,6,4,15,1,1,1
188353,3,0,1,1,0,1
188356,6,8,10,1,1,1
188359,8,5,15,1,1,1
188362,3,0,0,1,0,0
188365,6,9,12,1,1,1
188368,8,5,3,1,1,1
188371,4,0,7,1,0,1
188374,3,0,0,1,0,0
188377,3,0,1,1,0,1
188380,8,14,29,1,1,1
188383,3,0,0,1,0,0
188386,8,5,13,1,1,1
188389,8,5,14,1,1,1
188392,3,0,0,1,0,0
188395,3,0,0,1,0,0
188398,3,0,0,1,0,0
188401,8,5,21,1,1,1
188404,3,0,1,1,0,1
188407,8,5,8,1,1,1
188410,3,0,3,1,0,1
188413,8,5,7,1,1,1
188416,6,4,8,1,1,1
188419,3,0,1,1,0,1
188422,3,0,0,1,0,0
188425,6,5,5,1,1,1
188428,3,0,0,1,0,0
188431,3,0,0,1,0,0
188434,3,0,0,1,0,0
188437,3,0,0,1,0,0
188440,5,0,4,1,0,1
188443,3,0,0,1,0,0
188446,3,0,0,1,0,0
188449,6,5,5,1,1,1
188452,6,8,13,1,1,1
188455,3,0,2,1,0,1
188458,3,0,0,1,0,0
188461,3,0,0,1,0,0
188464,8,9,21,1,1,1
188467,4,0,3,1,0,1
188470,6,9,7,1,1,1
188473,3,0,0,1,0,0
188476,6,5,8,1,1,1
188479,6,4,12,1,1,1
188482,3,0,1,1,0,1
188485,6,20,26,1,1,1
188488,3,0,1,1,0,1
188491,6,4,11,1,1,1
188494,3,0,1,1,0,1
188497,8,5,6,1,1,1
188500,6,4,18,1,1,1
188503,8,5,25,1,1,1
188506,8,5,13,1,1,1
188509,8,9,8,1,1,1
188512,8,5,23,1,1,1
188515,8,5,10,1,1,1
188518,3,0,0,1,0,0
188521,6,4,7,1,1,1
188524,6,4,14,1,1,1
188527,3,0,0,1,0,0
188530,8,5,8,1,1,1
188533,8,5,4,1,1,1
188536,3,0,0,1,0,0
188539,3,0,2,1,0,1
188542,4,0,10,1,0,1
188545,4,0,10,1,0,1
188548,4,0,7,1,0,1
188551,5,0,1,1,0,1
188554,6,5,17,1,1,1
188557,4,0,5,1,0,1
188560,3,0,0,1,0,0
188563,3,0,1,1,0,1
188566,8,5,23,1,1,1
188569,3,0,0,1,0,0
188572,4,0,2,1,0,1
188575,6,5,7,1,1,1
188578,8,5,12,1,1,1
188581,8,5,6,1,1,1
188584,8,5,13,1,1,1
188587,3,0,0,1,0,0
188590,8,5,10,1,1,1
188593,3,0,1,1,0,1
188596,3,0,0,1,0,0
188599,8,5,5,1,1,1
188602,3,0,0,1,0,0
188605,6,5,4,1,1,1
188608,6,5,19,1,1,1
188619,3,0,0,1,0,0
188622,4,0,1,1,0,1
188625,3,0,0,1,0,0
188639,8,9,12,1,1,1
188642,3,0,1,1,0,1
188645,4,0,11,1,0,1
188648,4,0,13,1,0,1
188651,3,0,0,1,0,0
188654,3,0,1,1,0,1
188657,4,0,2,1,0,1
188660,4,0,1,1,0,1
188663,8,14,26,1,1,1
188666,4,0,2,1,0,1
188669,3,0,0,1,0,0
188672,3,0,2,1,0,1
188675,6,8,16,1,1,1
188678,6,4,5,1,1,1
188681,6,4,7,1,1,1
188684,3,0,0,1,0,0
188687,3,0,0,1,0,0
188690,3,0,1,1,0,1
188693,4,0,1,1,0,1
188696,4,0,3,1,0,1
188699,4,0,2,1,0,1
188702,6,4,18,1,1,1
188705,4,0,3,1,0,1
188708,6,4,4,1,1,1
188711,8,5,7,1,1,1
188714,5,0,2,1,0,1
188717,3,0,1,1,0,1
188720,5,0,1,1,0,1
188723,3,0,0,1,0,0
188726,3,0,0,1,0,0
188729,3,0,1,1,0,1
188732,4,0,5,1,0,1
188735,3,0,0,1,0,0
188738,4,0,4,1,0,1
188741,6,4,12,1,1,1
188744,5,0,2,1,0,1
188747,3,0,1,1,0,1
188750,4,0,3,1,0,1
188753,3,0,1,1,0,1
188756,3,0,0,1,0,0
188759,3,0,1,1,0,1
188762,4,0,4,1,0,1
188765,8,5,17,1,1,1
188768,6,4,6,1,1,1
188771,3,0,1,1,0,1
188774,3,0,1,1,0,1
188777,4,0,6,1,0,1
188780,3,0,0,1,0,0
188783,6,4,4,1,1,1
188786,8,13,9,1,1,1
188789,3,0,0,1,0,0
188792,6,9,17,1,1,1
188795,3,0,1,1,0,1
188798,3,0,1,1,0,1
188801,5,0,4,1,0,1
188804,6,4,4,1,1,1
188807,3,0,0,1,0,0
188810,3,0,0,1,0,0
188813,3,0,0,1,0,0
188816,3,0,0,1,0,0
188819,3,0,1,1,0,1
188822,6,4,12,1,1,1
188825,6,8,7,1,1,1
188828,3,0,1,1,0,1
188831,3,0,0,1,0,0
188834,6,8,11,1,1,1
188837,6,4,11,1,1,1
188859,3,0,1,1,0,1
188862,8,17,13,1,1,1
188865,3,0,0,1,0,0
188868,3,0,1,1,0,1
188871,6,5,8,1,1,1
188874,6,5,12,1,1,1
188877,4,0,6,1,0,1
188880,3,0,0,1,0,0
188883,3,0,0,1,0,0
188899,3,0,0,1,0,0
188902,8,9,6,1,1,1
188905,3,0,0,1,0,0
188908,8,5,9,1,1,1
188911,4,0,2,1,0,1
188914,6,4,3,1,1,1
188917,3,0,1,1,0,1
188920,3,0,0,1,0,0
188923,4,0,2,1,0,1
188926,3,0,0,1,0,0
188929,3,0,0,1,0,0
188932,6,5,4,1,1,1
188935,3,0,0,1,0,0
188938,6,4,9,1,1,1
188941,8,5,14,1,1,1
188944,4,0,7,1,0,1
188947,6,8,4,1,1,1
188950,4,0,9,1,0,1
188953,8,5,17,1,1,1
188956,3,0,1,1,0,1
188959,8,5,10,1,1,1
188962,8,5,15,1,1,1
188965,6,4,4,1,1,1
188968,8,5,5,1,1,1
188971,4,0,10,1,0,1
188974,4,0,1,1,0,1
188977,8,5,3,1,1,1
188980,3,0,0,1,0,0
188983,4,0,3,1,0,1
188986,3,0,0,1,0,0
188989,3,0,1,1,0,1
188992,3,0,1,1,0,1
188995,8,5,16,1,1,1
188998,8,5,3,1,1,1
189001,3,0,1,1,0,1
189004,4,0,7,1,0,1
189007,3,0,1,1,0,1
189010,4,0,13,1,0,1
189013,3,0,0,1,0,0
189016,8,5,5,1,1,1
189019,3,0,1,1,0,1
189022,4,0,10,1,0,1
189025,8,5,19,1,1,1
189028,8,5,30,1,1,1
189031,4,0,2,1,0,1
189034,3,0,1,1,0,1
189037,3,0,0,1,0,0
189040,3,0,0,1,0,0
189043,8,5,3,1,1,1
189046,6,13,16,1,1,1
189049,3,0,0,1,0,0
189052,8,5,11,1,1,1
189055,8,5,7,1,1,1
189058,3,0,0,1,0,0
189061,6,8,6,1,1,1
189064,3,0,0,1,0,0
189067,4,0,4,1,0,1
189070,5,0,2,1,0,1
189073,8,9,7,1,1,1
189076,3,0,0,1,0,0
189079,4,0,7,1,0,1
189082,8,13,7,1,1,1
189085,6,5,8,1,1,1
189088,6,4,6,1,1,1
189091,4,0,11,1,0,1
189094,3,0,2,1,0,1
189097,4,0,5,1,0,1
189100,4,0,4,1,0,1
189103,3,0,4,1,0,1
189106,8,5,4,1,1,1
189109,8,5,13,1,1,1
189112,3,0,3,1,0,1
189115,4,0,2,1,0,1
189118,3,0,2,1,0,1
189121,6,5,7,1,1,1
189124,3,0,0,1,0,0
189127,3,0,0,1,0,0
189130,3,0,1,1,0,1
189133,3,0,0,1,0,0
189136,3,0,0,1,0,0
189139,3,0,1,1,0,1
189142,5,0,1,1,0,1
189145,6,5,4,1,1,1
189148,8,5,16,1,1,1
189151,4,0,15,1,0,1
189154,4,0,7,1,0,1
189157,3,0,0,1,0,0
189160,8,5,4,1,1,1
189163,3,0,0,1,0,0
189166,3,0,0,1,0,0
189169,8,5,3,1,1,1
189172,3,0,1,1,0,1
189175,3,0,1,1,0,1
189178,4,0,6,1,0,1
189181,4,0,9,1,0,1
189184,3,0,1,1,0,1
189187,3,0,1,1,0,1
189190,3,0,0,1,0,0
189193,6,4,8,1,1,1
189196,4,0,1,1,0,1
189199,3,0,1,1,0,1
189202,8,5,4,1,1,1
189205,8,5,10,1,1,1
189208,6,4,19,1,1,1
189211,3,0,0,1,0,0
189214,4,0,4,1,0,1
189217,6,4,4,1,1,1
189220,3,0,0,1,0,0
189223,3,0,0,1,0,0
189226,3,0,1,1,0,1
189229,4,0,6,1,0,1
189232,4,0,6,1,0,1
189235,3,0,0,1,0,0
189238,3,0,0,1,0,0
189241,3,0,0,1,0,0
189244,8,5,4,1,1,1
189247,3,0,1,1,0,1
189250,3,0,0,1,0,0
189253,4,0,2,1,0,1
189256,3,0,0,1,0,0
189259,3,0,0,1,0,0
189262,8,13,19,1,1,1
189265,6,5,9,1,1,1
189268,3,0,0,1,0,0
189271,4,0,4,1,0,1
189274,4,0,2,1,0,1
189277,4,0,13,1,0,1
189280,6,14,16,1,1,1
189283,3,0,0,1,0,0
189286,8,5,10,1,1,1
189289,3,0,2,1,0,1
189292,6,4,5,1,1,1
189295,3,0,0,1,0,0
189298,6,16,22,1,1,1
189301,6,4,5,1,1,1
189304,4,0,5,1,0,1
189307,3,0,0,1,0,0
189310,3,0,0,1,0,0
189313,3,0,0,1,0,0
189316,8,5,5,1,1,1
189319,3,0,0,1,0,0
189322,3,0,0,1,0,0
189325,4,0,13,1,0,1
189328,6,5,21,1,1,1
189331,6,5,6,1,1,1
189334,3,0,1,1,0,1
189337,3,0,0,1,0,0
189340,4,0,8,1,0,1
189343,6,9,20,1,1,1
189346,3,0,0,1,0,0
189349,4,0,5,1,0,1
189352,3,0,0,1,0,0
189355,3,0,0,1,0,0
189358,5,0,8,1,0,1
189361,8,9,8,1,1,1
189364,3,0,1,1,0,1
189367,3,0,6,1,0,1
189370,3,0,0,1,0,0
189373,4,0,10,1,0,1
189376,8,10,42,1,1,1
189379,3,0,1,1,0,1
189382,3,0,1,1,0,1
189385,3,0,0,1,0,0
189388,3,0,0,1,0,0
189391,8,18,32,1,1,1
189394,6,4,2,1,1,1
189397,6,9,19,1,1,1
189400,3,0,1,1,0,1
189403,6,5,11,1,1,1
189406,4,0,1,1,0,1
189409,3,0,0,1,0,0
189412,3,0,0,1,0,0
189415,3,0,0,1,0,0
189418,3,0,1,1,0,1
189421,3,0,1,1,0,1
189424,3,0,1,1,0,1
189427,6,4,6,1,1,1
189430,4,0,3,1,0,1
189433,3,0,1,1,0,1
189439,3,0,1,1,0,1
189442,8,5,8,1,1,1
189445,6,8,9,1,1,1
189448,3,0,0,1,0,0
189451,6,9,9,1,1,1
189454,3,0,1,1,0,1
189457,3,0,0,1,0,0
189460,3,0,1,1,0,1
189463,3,0,0,1,0,0
189466,8,9,11,1,1,1
189469,3,0,1,1,0,1
189472,3,0,0,1,0,0
189475,4,0,12,1,0,1
189478,6,8,19,1,1,1
189481,6,4,12,1,1,1
189484,3,0,1,1,0,1
189487,3,0,1,1,0,1
189490,6,9,19,1,1,1
189493,3,0,0,1,0,0
189496,8,5,27,1,1,1
189499,3,0,2,1,0,1
189502,3,0,0,1,0,0
189505,4,0,2,1,0,1
189508,3,0,2,1,0,1
189511,6,4,8,1,1,1
189514,6,4,8,1,1,1
189517,6,5,4,1,1,1
189520,3,0,0,1,0,0
189523,3,0,0,1,0,0
189526,3,0,1,1,0,1
189529,6,5,12,1,1,1
189532,3,0,1,1,0,1
189535,3,0,0,1,0,0
189538,3,0,1,1,0,1
189541,8,5,8,1,1,1
189544,8,14,14,1,1,1
189547,8,9,10,1,1,1
189550,6,5,20,1,1,1
189553,8,5,16,1,1,1
189556,3,0,1,1,0,1
189559,6,4,3,1,1,1
189562,8,13,27,1,1,1
189565,6,4,13,1,1,1
189568,3,0,0,1,0,0
189571,8,9,4,1,1,1
189574,3,0,0,1,0,0
189577,3,0,1,1,0,1
189580,6,5,16,1,1,1
189583,6,5,5,1,1,1
189586,6,4,14,1,1,1
189589,8,5,8,1,1,1
189592,3,0,0,1,0,0
189595,3,0,2,1,0,1
189598,3,0,0,1,0,0
189601,8,5,16,1,1,1
189604,3,0,0,1,0,0
189607,4,0,3,1,0,1
189610,3,0,0,1,0,0
189613,3,0,0,1,0,0
189616,6,5,4,1,1,1
189619,4,0,3,1,0,1
189622,6,4,4,1,1,1
189625,6,4,9,1,1,1
189628,4,0,5,1,0,1
189631,3,0,0,1,0,0
189634,6,4,13,1,1,1
189637,4,0,1,1,0,1
189640,3,0,0,1,0,0
189643,3,0,0,1,0,0
189646,3,0,0,1,0,0
189649,8,5,4,1,1,1
189652,6,4,7,1,1,1
189655,4,0,2,1,0,1
189658,3,0,0,1,0,0
189661,4,0,7,1,0,1
189664,6,9,21,1,1,1
189667,6,4,7,1,1,1
189670,3,0,0,1,0,0
189673,8,5,16,1,1,1
189676,3,0,0,1,0,0
189679,3,0,1,1,0,1
189682,4,0,4,1,0,1
189685,3,0,0,1,0,0
189688,6,4,13,1,1,1
189691,8,5,10,1,1,1
189694,3,0,0,1,0,0
189697,4,0,11,1,0,1
189700,6,8,13,1,1,1
189703,3,0,1,1,0,1
189706,3,0,0,1,0,0
189709,4,0,3,1,0,1
189712,3,0,0,1,0,0
189715,8,5,21,1,1,1
189718,8,10,17,1,1,1
189721,3,0,1,1,0,1
189724,4,0,21,1,0,1
189727,3,0,1,1,0,1
189739,4,0,15,1,0,1
189742,4,0,3,1,0,1
189745,4,0,10,1,0,1
189748,3,0,1,1,0,1
189751,3,0,0,1,0,0
189754,6,4,5,1,1,1
189757,3,0,1,1,0,1
189760,6,5,34,1,1,1
189763,6,4,5,1,1,1
189766,6,8,16,1,1,1
189769,8,5,27,1,1,1
189772,8,5,4,1,1,1
189775,5,0,2,1,0,1
189778,4,0,2,1,0,1
189781,8,5,3,1,1,1
189784,6,8,14,1,1,1
189787,3,0,0,1,0,0
189790,3,0,0,1,0,0
189793,3,0,1,1,0,1
189796,8,5,9,1,1,1
189799,4,0,1,1,0,1
189802,3,0,1,1,0,1
189805,8,18,29,1,1,1
189808,3,0,0,1,0,0
189811,6,8,16,1,1,1
189814,4,0,3,1,0,1
189817,4,0,2,1,0,1
189820,8,5,3,1,1,1
189823,3,0,0,1,0,0
189826,6,4,7,1,1,1
189829,8,9,16,1,1,1
189832,3,0,1,1,0,1
189835,3,0,1,1,0,1
189838,3,0,1,1,0,1
189841,6,4,6,1,1,1
189844,3,0,1,1,0,1
189847,3,0,0,1,0,0
189850,3,0,0,1,0,0
189853,5,0,1,1,0,1
189856,3,0,0,1,0,0
189859,6,4,7,1,1,1
189862,8,5,9,1,1,1
189865,6,4,5,1,1,1
189868,4,0,1,1,0,1
189871,4,0,16,1,0,1
189874,6,4,7,1,1,1
189877,3,0,0,1,0,0
189880,4,0,5,1,0,1
189883,6,8,11,1,1,1
189886,4,0,2,1,0,1
189889,3,0,2,1,0,1
189892,3,0,0,1,0,0
189895,6,4,9,1,1,1
189898,3,0,0,1,0,0
189901,4,0,2,1,0,1
189904,8,5,16,1,1,1
189907,3,0,0,1,0,0
189910,8,5,6,1,1,1
189913,8,18,28,1,1,1
189916,8,5,12,1,1,1
189919,6,5,23,1,1,1
189922,6,5,7,1,1,1
189925,6,5,10,1,1,1
189928,3,0,0,1,0,0
189931,4,0,6,1,0,1
189934,3,0,0,1,0,0
189937,6,4,5,1,1,1
189940,3,0,1,1,0,1
189943,3,0,0,1,0,0
189946,4,0,1,1,0,1
189949,6,4,6,1,1,1
189952,6,4,10,1,1,1
189955,3,0,2,1,0,1
189958,8,13,26,1,1,1
189961,8,5,5,1,1,1
189964,3,0,0,1,0,0
189967,3,0,1,1,0,1
189970,4,0,16,1,0,1
189973,4,0,2,1,0,1
189976,3,0,1,1,0,1
189979,6,4,4,1,1,1
189982,3,0,0,1,0,0
189985,3,0,0,1,0,0
189988,4,0,16,1,0,1
189991,3,0,0,1,0,0
189999,3,0,1,1,0,1
190002,4,0,2,1,0,1
190005,3,0,1,1,0,1
190008,8,5,19,1,1,1
190011,8,5,6,1,1,1
190014,3,0,1,1,0,1
190017,6,4,3,1,1,1
190020,3,0,1,1,0,1
190039,4,0,2,1,0,1
190042,3,0,1,1,0,1
190045,8,5,12,1,1,1
190048,6,8,13,1,1,1
190051,3,0,1,1,0,1
190054,3,0,0,1,0,0
190057,3,0,0,1,0,0
190060,8,5,8,1,1,1
190063,3,0,0,1,0,0
190066,4,0,1,1,0,1
190069,4,0,2,1,0,1
190072,3,0,0,1,0,0
190075,8,5,7,1,1,1
190078,3,0,2,1,0,1
190081,4,0,1,1,0,1
190084,3,0,1,1,0,1
190087,6,5,10,1,1,1
190090,3,0,0,1,0,0
190093,3,0,0,1,0,0
190096,6,8,11,1,1,1
190099,4,0,1,1,0,1
190102,6,4,6,1,1,1
190105,3,0,0,1,0,0
190108,8,5,19,1,1,1
190111,4,0,15,1,0,1
190114,3,0,1,1,0,1
190117,4,0,10,1,0,1
190120,6,4,4,1,1,1
190123,6,5,6,1,1,1
190126,6,4,17,1,1,1
190129,8,5,4,1,1,1
190132,8,5,11,1,1,1
190135,3,0,0,1,0,0
190138,3,0,0,1,0,0
190141,3,0,0,1,0,0
190144,3,0,1,1,0,1
190147,3,0,0,1,0,0
190150,3,0,1,1,0,1
190153,8,5,15,1,1,1
190156,3,0,0,1,0,0
190159,6,5,11,1,1,1
190162,6,4,10,1,1,1
190165,4,0,3,1,0,1
190168,3,0,0,1,0,0
190171,8,5,3,1,1,1
190174,3,0,0,1,0,0
190177,3,0,0,1,0,0
190180,3,0,1,1,0,1
190183,4,0,2,1,0,1
190186,8,5,29,1,1,1
190189,8,5,10,1,1,1
190192,3,0,1,1,0,1
190195,4,0,1,1,0,1
190198,4,0,3,1,0,1
190201,4,0,2,1,0,1
190204,4,0,2,1,0,1
190207,6,4,10,1,1,1
190210,8,5,9,1,1,1
190213,8,5,19,1,1,1
190216,8,5,5,1,1,1
190219,3,0,2,1,0,1
190222,3,0,1,1,0,1
190225,3,0,0,1,0,0
190228,4,0,2,1,0,1
190231,3,0,1,1,0,1
190234,3,0,0,1,0,0
190237,3,0,0,1,0,0
190240,8,5,12,1,1,1
190243,3,0,1,1,0,1
190246,6,4,7,1,1,1
190249,3,0,3,1,0,1
190252,3,0,0,1,0,0
190255,4,0,14,1,0,1
190258,6,4,10,1,1,1
190261,4,0,9,1,0,1
190264,6,4,6,1,1,1
190267,3,0,1,1,0,1
190270,3,0,1,1,0,1
190273,6,9,13,1,1,1
190276,3,0,1,1,0,1
190279,6,9,7,1,1,1
190282,3,0,1,1,0,1
190285,8,5,10,1,1,1
190288,8,5,18,1,1,1
190299,8,5,14,1,1,1
190302,4,0,16,1,0,1
190305,8,5,29,1,1,1
190308,3,0,1,1,0,1
190311,6,5,12,1,1,1
190314,3,0,2,1,0,1
190317,3,0,1,1,0,1
190320,3,0,1,1,0,1
190339,3,0,0,1,0,0
190342,3,0,3,1,0,1
190345,4,0,1,1,0,1
190348,3,0,1,1,0,1
190351,4,0,4,1,0,1
190354,8,13,28,1,1,1
190357,6,4,8,1,1,1
190360,6,5,14,1,1,1
190363,6,5,7,1,1,1
190366,3,0,2,1,0,1
190369,6,4,2,1,1,1
190372,6,5,3,1,1,1
190375,4,0,2,1,0,1
190378,3,0,1,1,0,1
190381,6,4,8,1,1,1
190384,4,0,10,1,0,1
190387,8,9,11,1,1,1
190390,6,5,17,1,1,1
190393,3,0,1,1,0,1
190396,8,5,3,1,1,1
190399,3,0,1,1,0,1
190402,8,5,41,1,1,1
190405,6,4,7,1,1,1
190408,3,0,3,1,0,1
190411,8,5,7,1,1,1
190414,4,0,7,1,0,1
190417,3,0,1,1,0,1
190420,3,0,0,1,0,0
190423,6,9,23,1,1,1
190426,3,0,0,1,0,0
190429,4,0,2,1,0,1
